,elections_year,region,commission_name,voters_number,ballots_number_received,issued_ballots_number_early,issued_ballots_number_voting_day_incide,issued_ballots_number_voting_day_outside,ballots_number_extinguished,ballots_number_portable_boxes,ballots_number_stationary_boxes,ballots_number_invalid,ballots_number_valid,ballots_number_absentee_received,ballots_number_absentee_issued,voters_number_voted_on_absentee_ballots,number_absentee_ballots_unused,ballots_number_absentee_issued_to_tik_voters,ballots_number_lost,ballots_number_not_counted,glazyev_sergey_yurievich_number,glazyev_sergey_yurievich_percent,malyshkin_oleg_alexandrovich_number,malyshkin_oleg_alexandrovich_percent,mironov_sergey_mikhailovich_number,mironov_sergey_mikhailovich_percent,putin_vladimir_vladimirovich_number,putin_vladimir_vladimirovich_percent,khakamada_irina_mutsuovna_number,khakamada_irina_mutsuovna_percent,kharitonov_nikolai_mikhailovich_number,kharitonov_nikolai_mikhailovich_percent,against_all_number,against_all_percent,link
1101,2004-03-14,Тамбовская область,Ржаксинская,15875,15260,0,8094,4515,2651,4515,8090,121,12484,198,33,37,165,2,0,0,235,1.86,261,2.07,85,0.67,7973,63.25,157,1.25,3603,28.58,170,1.35,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882955&vrn=1001000882950&prver=0&pronetvd=null&region=68&sub_region=68&type=0&report_mode=null
1102,2004-03-14,Тамбовская область,Сампурская,11805,11754,0,6929,2287,2538,2287,6927,124,9090,149,63,54,86,1,0,0,174,1.89,158,1.71,68,0.74,6585,71.47,158,1.71,1793,19.46,154,1.67,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882955&vrn=1001000882950&prver=0&pronetvd=null&region=68&sub_region=68&type=0&report_mode=null
1103,2004-03-14,Тамбовская область,Сосновская,28093,27240,0,16913,5263,5064,5263,16907,225,21945,400,144,85,256,0,0,0,416,1.88,436,1.97,126,0.57,13644,61.54,428,1.93,6541,29.5,354,1.6,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882955&vrn=1001000882950&prver=0&pronetvd=null&region=68&sub_region=68&type=0&report_mode=null
1104,2004-03-14,Тамбовская область,Староюрьевская,12471,12397,0,7362,2779,2256,2779,7358,90,10047,149,26,22,123,1,0,0,233,2.3,168,1.66,36,0.36,6491,64.03,122,1.2,2844,28.06,153,1.51,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882955&vrn=1001000882950&prver=0&pronetvd=null&region=68&sub_region=68&type=0&report_mode=null
1105,2004-03-14,Тамбовская область,"Тамбов, Ленинская",31238,32230,0,20296,2216,9718,2215,20285,154,22346,560,298,351,262,1,0,0,1193,5.3,319,1.42,139,0.62,13467,59.85,1083,4.81,4943,21.97,1202,5.34,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882955&vrn=1001000882950&prver=0&pronetvd=null&region=68&sub_region=68&type=0&report_mode=null
1106,2004-03-14,Тамбовская область,"Тамбов, Октябрьская",118241,128301,0,72067,6733,49501,6731,71923,582,78072,1913,1373,1188,540,12,0,0,3719,4.73,1209,1.54,525,0.67,48347,61.47,2921,3.71,17252,21.93,4099,5.21,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882955&vrn=1001000882950&prver=0&pronetvd=null&region=68&sub_region=68&type=0&report_mode=null
1107,2004-03-14,Тамбовская область,"Тамбов, Советская",72756,68200,0,43409,4358,20433,4358,43398,413,47343,899,766,456,133,7,0,0,2110,4.42,813,1.7,317,0.66,29380,61.52,1531,3.21,10706,22.42,2486,5.21,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882955&vrn=1001000882950&prver=0&pronetvd=null&region=68&sub_region=68&type=0&report_mode=null
1108,2004-03-14,Тамбовская область,Тамбовская,73145,72860,0,46246,8700,17914,8700,46234,695,54239,758,365,482,393,2,0,0,1451,2.64,1019,1.85,331,0.6,37913,69.02,949,1.73,10840,19.73,1736,3.16,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882955&vrn=1001000882950&prver=0&pronetvd=null&region=68&sub_region=68&type=0&report_mode=null
1109,2004-03-14,Тамбовская область,Токаревская,15994,15962,0,9522,3851,2589,3851,9520,97,13274,150,39,20,111,0,0,0,246,1.84,268,2.0,65,0.49,9171,68.59,147,1.1,3140,23.48,237,1.77,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882955&vrn=1001000882950&prver=0&pronetvd=null&region=68&sub_region=68&type=0&report_mode=null
1110,2004-03-14,Тамбовская область,Уваровская,9156,9134,0,5144,2715,1275,2715,5143,38,7820,100,47,43,53,0,0,0,125,1.59,181,2.3,32,0.41,5179,65.91,100,1.27,2079,26.46,124,1.58,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882955&vrn=1001000882950&prver=0&pronetvd=null&region=68&sub_region=68&type=0&report_mode=null
1111,2004-03-14,Тамбовская область,Уваровская городская,22826,25300,0,11655,1651,11994,1651,11655,114,13192,248,178,67,70,2,0,0,465,3.49,270,2.03,53,0.4,7793,58.57,204,1.53,4091,30.75,316,2.37,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882955&vrn=1001000882950&prver=0&pronetvd=null&region=68&sub_region=68&type=0&report_mode=null
1112,2004-03-14,Тамбовская область,Уметская,9052,9500,0,6118,1743,1639,1743,6117,100,7760,100,49,31,51,0,0,0,165,2.1,163,2.07,45,0.57,4927,62.68,125,1.59,2196,27.94,139,1.77,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882955&vrn=1001000882950&prver=0&pronetvd=null&region=68&sub_region=68&type=0&report_mode=null
1113,2004-03-14,Ненецкий автономный округ,Нарьян-Марская,14061,12355,0,8094,229,4033,229,8091,71,8249,178,41,46,137,19,0,1,279,3.35,180,2.16,126,1.51,6079,73.06,459,5.52,710,8.53,416,5.0,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883001&vrn=1001000882950&prver=0&pronetvd=null&region=83&sub_region=83&type=0&report_mode=null
1114,2004-03-14,Ненецкий автономный округ,Искательская,17520,16706,1955,8896,265,5590,2219,8895,90,11024,296,83,60,213,4,0,0,241,2.17,211,1.9,120,1.08,8865,79.76,305,2.74,928,8.35,354,3.19,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883001&vrn=1001000882950&prver=0&pronetvd=null&region=83&sub_region=83&type=0&report_mode=null
1115,2004-03-14,Республика Алтай,Горно-Алтайская городская,39170,37100,0,20600,1554,14946,1554,20582,121,22015,448,157,155,291,2,0,0,1274,5.76,327,1.48,171,0.77,15420,69.66,1107,5.0,3091,13.96,625,2.82,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883019&vrn=1001000882950&prver=0&pronetvd=null&region=2&sub_region=2&type=0&report_mode=null
1116,2004-03-14,Республика Алтай,Кош-Агачская,10610,10491,883,5818,420,3370,1303,5818,67,7054,291,24,15,267,9,0,0,71,1.0,26,0.37,42,0.59,6236,87.57,212,2.98,436,6.12,31,0.44,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883019&vrn=1001000882950&prver=0&pronetvd=null&region=2&sub_region=2&type=0&report_mode=null
1117,2004-03-14,Республика Алтай,Майминская,18856,18100,0,10177,1442,6481,1442,10176,68,11550,245,94,58,151,3,0,0,497,4.28,236,2.03,108,0.93,8436,72.61,332,2.86,1673,14.4,268,2.31,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883019&vrn=1001000882950&prver=0&pronetvd=null&region=2&sub_region=2&type=0&report_mode=null
1118,2004-03-14,Республика Алтай,Онгудайская,10648,10600,0,6414,482,3704,482,6413,76,6819,289,56,32,233,11,0,0,132,1.91,52,0.75,37,0.54,5482,79.51,262,3.8,803,11.65,51,0.74,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883019&vrn=1001000882950&prver=0&pronetvd=null&region=2&sub_region=2&type=0&report_mode=null
1119,2004-03-14,Республика Алтай,Турочакская,9126,8695,31,5124,356,3184,387,5120,34,5473,185,52,28,133,15,0,0,277,5.03,100,1.82,40,0.73,3854,69.98,141,2.56,972,17.65,89,1.62,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883019&vrn=1001000882950&prver=0&pronetvd=null&region=2&sub_region=2&type=0&report_mode=null
1120,2004-03-14,Республика Алтай,Улаганская,7319,6830,0,3842,589,2399,589,3842,48,4383,199,37,14,162,1,0,0,63,1.42,38,0.86,37,0.84,3436,77.54,180,4.06,593,13.38,36,0.81,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883019&vrn=1001000882950&prver=0&pronetvd=null&region=2&sub_region=2&type=0&report_mode=null
1121,2004-03-14,Республика Алтай,Усть-Канская,10021,10071,0,6311,538,3222,538,6311,80,6769,160,43,32,117,26,0,0,153,2.23,55,0.8,33,0.48,4947,72.23,282,4.12,1224,17.87,75,1.1,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883019&vrn=1001000882950&prver=0&pronetvd=null&region=2&sub_region=2&type=0&report_mode=null
1122,2004-03-14,Республика Алтай,Усть-Коксинская,11591,11635,0,7422,412,3801,412,7421,52,7781,300,48,33,252,0,0,0,172,2.2,132,1.69,43,0.55,6140,78.39,169,2.16,1006,12.84,119,1.52,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883019&vrn=1001000882950&prver=0&pronetvd=null&region=2&sub_region=2&type=0&report_mode=null
1123,2004-03-14,Республика Алтай,Чемальская,6402,6313,0,4042,448,1823,448,4042,31,4459,176,45,57,131,15,0,0,94,2.09,52,1.16,21,0.47,3652,81.34,102,2.27,476,10.6,62,1.38,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883019&vrn=1001000882950&prver=0&pronetvd=null&region=2&sub_region=2&type=0&report_mode=null
1124,2004-03-14,Республика Алтай,Чойская,6419,6320,0,3699,337,2284,337,3699,49,3987,189,24,17,165,11,0,0,114,2.82,117,2.9,42,1.04,2893,71.68,84,2.08,681,16.87,56,1.39,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883019&vrn=1001000882950&prver=0&pronetvd=null&region=2&sub_region=2&type=0&report_mode=null
1125,2004-03-14,Республика Алтай,Шебалинская,9884,9798,0,5909,812,3077,812,5908,48,6672,245,67,38,178,5,0,0,127,1.89,78,1.16,69,1.03,5255,78.2,203,3.02,857,12.75,83,1.24,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000883019&vrn=1001000882950&prver=0&pronetvd=null&region=2&sub_region=2&type=0&report_mode=null
1126,2004-03-14,Республика Татарстан (Татарстан),Агрызская,25846,25690,0,22731,1506,1453,1506,22729,292,23943,498,251,183,247,2,0,0,229,0.94,165,0.68,148,0.61,21966,90.64,273,1.13,935,3.86,227,0.94,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
1127,2004-03-14,Республика Татарстан (Татарстан),Азнакаевская,22144,22260,0,19193,1112,1955,1112,19189,216,20085,500,253,201,247,0,0,0,450,2.22,206,1.01,206,1.01,16958,83.53,538,2.65,1395,6.87,332,1.64,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
1128,2004-03-14,Республика Татарстан (Татарстан),Азнакаевская городская,27296,26970,0,20419,664,5887,664,20416,397,20683,594,456,121,138,6,0,0,719,3.41,270,1.28,260,1.23,14414,68.38,1218,5.78,3184,15.1,618,2.93,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
1129,2004-03-14,Республика Татарстан (Татарстан),Аксубаевская,22508,22615,0,19828,942,1845,942,19828,196,20574,497,238,121,259,3,0,0,77,0.37,49,0.24,61,0.29,19967,96.13,44,0.21,254,1.22,122,0.59,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
1130,2004-03-14,Республика Татарстан (Татарстан),Актанышская,22368,22657,0,20556,1667,434,1667,20556,162,22061,792,417,144,375,3,0,0,115,0.52,75,0.34,154,0.69,20897,94.03,209,0.94,465,2.09,146,0.66,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
1131,2004-03-14,Республика Татарстан (Татарстан),Алексеевская,19140,19258,0,18488,166,604,166,18488,67,18587,500,94,89,406,0,0,0,152,0.81,87,0.47,105,0.56,17596,94.33,127,0.68,387,2.07,133,0.71,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
1132,2004-03-14,Республика Татарстан (Татарстан),Алькеевская,15380,15470,0,14570,643,257,643,14570,15,15198,500,114,61,386,0,0,0,29,0.19,14,0.09,17,0.11,15001,98.61,31,0.2,79,0.52,27,0.18,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
1133,2004-03-14,Республика Татарстан (Татарстан),Альметьевская,27390,27450,0,24616,1364,1470,1364,24616,200,25780,500,185,443,315,0,0,0,433,1.67,253,0.97,251,0.97,22339,85.99,432,1.66,1675,6.45,397,1.53,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
1134,2004-03-14,Республика Татарстан (Татарстан),Альметьевская городская,109364,110198,0,84858,3158,22182,3158,84831,1488,86501,3993,1360,453,2633,7,0,0,3515,3.99,1565,1.78,1663,1.89,61670,70.09,3286,3.73,11303,12.85,3499,3.98,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
1135,2004-03-14,Республика Татарстан (Татарстан),Апастовская,16031,16430,0,15106,918,406,918,15106,181,15843,500,190,89,310,0,0,0,134,0.84,22,0.14,70,0.44,15325,95.64,68,0.42,134,0.84,90,0.56,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
1136,2004-03-14,Республика Татарстан (Татарстан),Арская,36168,36566,0,32339,3376,851,3376,32339,86,35629,497,414,166,83,3,0,0,101,0.28,91,0.25,139,0.39,34646,97.01,115,0.32,422,1.18,115,0.32,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
1137,2004-03-14,Республика Татарстан (Татарстан),Атнинская,10327,10407,0,9509,813,85,813,9509,64,10258,400,54,36,346,0,0,0,11,0.11,11,0.11,4,0.04,10181,98.63,10,0.1,26,0.25,15,0.15,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
1138,2004-03-14,Республика Татарстан (Татарстан),Бавлинская,10468,10614,0,9018,1085,511,1085,9018,74,10029,400,139,86,261,0,0,0,125,1.24,102,1.01,211,2.09,8843,87.53,88,0.87,597,5.91,63,0.62,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
1139,2004-03-14,Республика Татарстан (Татарстан),Бавлинская городская,15481,15769,0,13697,560,1512,560,13687,160,14087,598,266,156,332,2,0,0,390,2.74,166,1.17,727,5.1,10691,75.04,343,2.41,1565,10.98,205,1.44,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&root=1&tvd=1001000882990&vrn=1001000882950&prver=0&pronetvd=null&region=16&sub_region=16&type=0&report_mode=null
